season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2025,JAX,OL,T,55.0,ACT,Chuma Edoga,Chuma,Edoga,1997-05-25,76.0,308,USC,00-0035698,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjz3anx4ehf8eny1p11v",TE,19,WC,A01,Chuma,EDO337482,47875,32004544-4f33-7482-f251-ab502d650176,2019,2019,NYJ,92.0
2025,TB,DB,CB,35.0,INA,Jamel Dean,Jamel,Dean,1996-10-15,73.0,206,Auburn; Ohio State,00-0035699,3873935.0,278a0811-98b8-42d2-96e9-160b7f364ae0,31926.0,13483.0,34918.0,DeanJa00,21064.0,5946.0,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s0k1zs9nyl2cqsjwf5cs",,18,REG,A01,Jamel,DEA114360,47877,32004445-4111-4360-a36f-715884a085df,2019,2019,TB,94.0
2025,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365.0,61694ab9-b099-408e-b48d-6a643dd069ec,31856.0,13582.0,45953.0,JacoJo01,20824.0,5850.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drtobqw2mk7yw3edjgwo",RB,19,WC,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019,OAK,24.0
2025,CIN,OL,G,66.0,ACT,Dalton Risner,Dalton,Risner,1995-07-13,77.0,312,Kansas State,00-0035702,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjxm9sjrgpebfesh1b0h",G,18,REG,A01,Dalton,RIS447993,47824,32005249-5344-7993-8f0d-2bff7b149b04,2019,2019,DEN,41.0
2025,CHI,WR,WR,80.0,CUT,Miles Boykin,Miles,Boykin,1996-10-12,75.0,220,Notre Dame,00-0035703,3932423.0,d1ed6f8c-1611-4695-8b48-5adce0de50dd,31925.0,13553.0,48209.0,BoykMi00,21037.0,5965.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v83sulqxwqmk6sp9qnqr",,10,REG,P07,Miles,BOY619498,47876,3200424f-5961-9498-9292-97cd0e3c0ce9,2019,2019,BAL,93.0
2025,SEA,QB,QB,2.0,ACT,Drew Lock,Drew,Lock,1996-11-10,76.0,228,Missouri,00-0035704,3924327.0,94325301-e0ad-4a9f-a0e5-ffec0f529be3,31874.0,13736.0,39517.0,LockDr00,20859.0,5854.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e0xz0hu8s0lpbwlr0bzj",,22,SB,A01,Drew,LOC374482,47825,32004c4f-4337-4482-904c-a47f8df1d41b,2019,2019,DEN,42.0
2025,ARI,DB,FS,34.0,ACT,Jalen Thompson,Jalen,Thompson,1998-07-18,71.0,190,Washington State,00-0035705,4043089.0,56992f39-70e7-4b6a-86da-0a4776504e7a,32623.0,14330.0,49116.0,ThomJa04,21635.0,6711.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbb1sb2kkjlihuax2cud",SAFETY,18,REG,A01,Jalen,THO580436,49410,32005448-4f58-0436-7201-bda0fa091308,2019,2019,ARI,132.0
2025,LV,LB,OLB,45.0,ACT,Devin White,Devin,White,1998-02-17,72.0,237,LSU,00-0035707,4035434.0,37849d01-7d7e-4a35-8840-e17cacd73d85,31837.0,13611.0,43089.0,WhitDe02,20981.0,6119.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oqv87a7jn67zgnlplnbp",MLB,18,REG,A01,Devin,WHI399982,47788,32005748-4939-9982-dafe-8aace4ba0d48,2019,2019,TB,5.0
2025,IND,QB,QB,17.0,RES,Daniel Jones,Daniel,Jones,1997-05-27,77.0,220,Duke,00-0035710,3917792.0,0042266b-cb28-4012-bfd2-06650badad97,31838.0,13491.0,39395.0,JoneDa05,20841.0,5870.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhuiypfjzpkisxllinyv",,18,REG,R01,Daniel,JON165462,47789,32004a4f-4e16-5462-39a4-3b4fa743c66f,2019,2019,NYG,6.0
2025,NYG,LB,OLB,0.0,ACT,Brian Burns,Brian,Burns,1998-04-23,77.0,250,Florida State,00-0035713,4035631.0,dbf199a9-542e-4279-8764-3341b9f80910,31848.0,13439.0,44522.0,BurnBr00,21052.0,5862.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/glmrmpqkmsc0jiyicmlg",EDGE,18,REG,A01,Brian,BUR435186,47799,32004255-5243-5186-1599-e217b39cecc8,2019,2019,CAR,16.0
2025,SF,DL,DE,97.0,RES,Nick Bosa,Nicholas,Bosa,1997-10-23,76.0,266,Ohio State,00-0035717,4040605.0,987c5e68-21d5-4bcb-a5f3-2e09cc512374,31834.0,13421.0,42741.0,BosaNi00,20713.0,5816.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d41bo71xbojqb4picswi",,20,DIV,R01,Nick,BOS073285,47785,3200424f-5307-3285-8013-e0658c01933d,2019,2019,SF,2.0
2025,DAL,DL,DT,92.0,ACT,Quinnen Williams,Quinnen,Williams,1997-12-21,75.0,303,Alabama,00-0035718,4040982.0,b8e0fa49-1122-4e97-9fe2-d90f6b7cb444,31835.0,13584.0,44216.0,WillQu00,20989.0,6118.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iag4dppbwkghvogebnpc",INTERIOR_LINE,18,REG,A01,Quinnen,WIL132672,47786,32005749-4c13-2672-b05d-48fefa792d12,2019,2019,NYJ,3.0
2025,WAS,WR,WR,1.0,ACT,Deebo Samuel Sr.,Tyshun,Samuel,1996-01-15,72.0,214,South Carolina,00-0035719,3126486.0,628a6a0a-4fde-4024-8d7c-28674953d5af,31868.0,13429.0,48274.0,SamuDe00,20932.0,5872.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ntgyhqg6hq7fanhhsqiw",SLOT_WR,18,REG,A01,Deebo,SAM636097,47819,32005341-4d63-6097-eab1-34810e00be67,2019,2019,SF,36.0
2025,HOU,RB,FB,43.0,DEV,Jakob Johnson,Jakob,Johnson,1994-12-15,75.0,255,Tennessee,00-0035726,3115349.0,12b701c8-7f40-4437-aeef-782fd1d25f2e,31826.0,13931.0,32565.0,JohnJa12,21100.0,6202.0,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/awuzhbfuubbmxzxxdtsb",,20,DIV,P07,Jakob,JOH321813,47749,32004a4f-4832-1813-4b9e-cb552f1d2888,2019,2019,,
2025,PHI,OL,G,64.0,INA,Brett Toth,Brett,Toth,1996-09-01,78.0,304,Army,00-0035743,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zizzehbd7dm27rhfeu0d",,19,WC,A01,Brett,TOT169395,47097,3200544f-5416-9395-9e76-e35c46db51e2,2019,2019,,
2025,LV,LS,LS,50.0,ACT,Jacob Bobenmoyer,Jacob,Bobenmoyer,1997-05-28,72.0,235,Northern Colorado,00-0035757,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjpwsinxkggwwfhaahga",,18,REG,A01,Jacob,BOB341461,51272,3200424f-4234-1461-1eea-1473fa99a1aa,2020,2020,,
2025,DEN,DL,DT,97.0,ACT,Malcolm Roach,Malcolm,Roach,1998-06-09,75.0,290,Texas,00-0035763,4039064.0,bb01a04e-0d54-4fc6-98c8-2b8614d07afe,33118.0,14726.0,50191.0,RoacMa01,21899.0,7018.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxcd8veodm7hkiualglu",INTERIOR_LINE,21,CON,A01,Malcolm,ROA281802,52665,3200524f-4128-1802-95c9-837e5bfc0b74,2020,2020,,
2025,DEN,OL,G,76.0,DEV,Calvin Throckmorton,Calvin,Throckmorton,1996-08-16,77.0,318,Oregon,00-0035764,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1qhivdpvz1lwl5aziw",,21,CON,P07,Calvin,THR420915,52666,32005448-5242-0915-5394-37402191af19,2020,2020,,
2025,BAL,TE,TE,85.0,DEV,Scotty Washington,Scotty,Washington,1996-07-26,77.0,225,Wake Forest,00-0035769,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lc4rriknml91cx3jtdez",,18,REG,P01,Scotty,WAS724960,52671,32005741-5372-4960-d4f7-3f65bd7381a7,2020,2020,,
2025,SEA,DB,CB,35.0,DEV,Tyler Hall,Tyler,Hall,1998-10-31,70.0,190,Wyoming,00-0035783,4048718.0,74761bca-f09c-4a06-8dd4-5f3cf2a2b897,33058.0,14999.0,43958.0,HallTy01,22190.0,7188.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/meyai4iv2fxkclmmccwc",,22,SB,P07,Tyler,HAL551581,52685,32004841-4c55-1581-805c-c60c18836e1f,2020,2020,,
2025,PIT,DB,CB,42.0,ACT,James Pierre,James,Pierre,1996-09-16,74.0,185,Florida Atlantic,00-0035795,4259252.0,6e0bbdc7-fa74-41d2-b3de-4eaa8e670f87,32939.0,14439.0,60649.0,PierJa01,22068.0,7419.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zasdorlctouussgqzvwm",CB,19,WC,A01,James,PIE568615,52697,32005049-4556-8615-e463-2015c1729e2f,2020,2020,,
2025,NYG,LB,ILB,48.0,CUT,Jonas Griffith,Jonas,Griffith,1997-01-27,76.0,250,Indiana State,00-0035804,3908558.0,5180ecc5-bbd9-42b6-b227-c5efdb53cf80,33197.0,15013.0,35858.0,GrifJo01,22401.0,7421.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n1w5sqnbearvfvkx1lyv",,8,REG,P07,Jonas,GRI439579,52706,32004752-4943-9579-7b0e-1758c2b3271a,2020,2020,,
2025,MIA,RB,RB,37.0,DEV,JaMycal Hasty,Jamycal,Hasty,1996-09-12,68.0,205,Baylor,00-0035806,3928925.0,c6c50d09-f14f-41c2-9eb3-87514f0121f6,33199.0,14392.0,25582.0,HastJa02,21765.0,6996.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/stvclosmy6zi864kfxw7",,18,REG,P07,Jamycal,HAS766320,52708,32004841-5376-6320-3668-fe378d3d0a54,2020,2020,,
2025,PIT,P,P,3.0,ACT,Corliss Waitman,Corliss,Waitman,1995-07-21,74.0,210,South Alabama,00-0035821,3125280.0,32b2d6f6-a636-4d73-927c-361c1aa809f5,32942.0,15012.0,39620.0,WaitCo00,22218.0,7215.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ob1q154g57ksxc5iskbw",,19,WC,A01,Corliss,WAI672660,52723,32005741-4967-2660-f329-c5f5b1000c8c,2020,2020,,
2025,JAX,LS,LS,46.0,ACT,Ross Matiscik,Ross,Matiscik,1996-09-13,72.0,235,Baylor,00-0035827,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/peerx3z23y51k34wfqps",,19,WC,A01,Ross,MAT311216,52729,32004d41-5431-1216-15da-218deca7223e,2020,2020,,
2025,SF,OL,T,62.0,ACT,Austen Pleasants,Austen,Pleasants,1997-08-22,79.0,330,Ohio,00-0035829,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrc7z7ftin1tjdvhdd8q",T,20,DIV,A01,Austen,PLE683631,52731,3200504c-4568-3631-c357-40b3f228b41d,2020,2020,,
2025,MIA,DL,DT,95.0,RES,Benito Jones,Benito,Jones,1997-11-27,73.0,329,Mississippi,00-0035841,4035299.0,e9746156-842c-475e-806d-4bcb26032e3b,33239.0,14715.0,44035.0,JoneBe03,21868.0,6999.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjruxqws2pnnpe4e0u2r",,18,REG,R01,Benito,JON078068,52743,32004a4f-4e07-8068-1dcd-55aeb628d977,2020,2020,,
2025,CHI,DL,DT,91.0,ACT,Chris Williams,Christopher,Williams,1998-06-16,74.0,298,Wagner,00-0035857,4034530.0,a1be5d02-d5c4-42f6-8749-7ac2ff2a6f09,33220.0,15025.0,87178.0,WillCh08,22279.0,7283.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbjvbvpdww9kquh969zh",INTERIOR_LINE,20,DIV,A01,Chris,WIL186900,52759,32005749-4c18-6900-2d7a-32459237ff20,2020,2020,,
2025,ARI,P,P,12.0,RES,Blake Gillikin,Blake,Gillikin,1998-01-21,74.0,196,Penn State,00-0035859,4045180.0,53213f81-77ad-48d0-9d42-00e3633b0e90,33112.0,14868.0,45045.0,GillBl00,22442.0,7467.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/idkikmdoy9mz7fw2dgl0",,18,REG,R01,Blake,GIL272181,52761,32004749-4c27-2181-1ded-dd496483a40d,2020,2020,,
2025,WAS,DB,CB,38.0,CUT,Essang Bassey,Essang,Bassey,1998-09-12,70.0,190,Wake Forest,00-0035862,4037216.0,34853ce3-5e1f-4b23-b730-6f51444291ac,32932.0,14738.0,45258.0,BassEs01,22086.0,6925.0,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v8ljdczkzmunbmmjkvjn",,1,REG,A01,Essang,BAS665944,52764,32004241-5366-5944-41e9-4e9b3c786828,2020,2020,,
2025,ARI,WR,WR,82.0,RES,Andre Baccellia,Andre,Baccellia,1997-01-07,70.0,175,Washington,00-0035876,3886809.0,58266b36-fa48-4f51-b41c-909bf82748f3,32943.0,14942.0,47901.0,BaccAn00,22234.0,7233.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uaqykjil87rj71rkyz70",,18,REG,R01,Andre,BAC133180,52778,32004241-4313-3180-7b1e-26db2b1b1ffe,2020,2020,,
2025,NE,OL,G,72.0,RES,Yasir Durant,Yasir,Durant,1998-05-21,78.0,330,Missouri; Arizona Western,00-0035881,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtwn4i4e7hnctktngha2",,22,SB,R01,Yasir,DUR132653,52783,32004455-5213-2653-b89f-50b1fcdd3e31,2020,2020,,
2025,HOU,P,P,6.0,ACT,Tommy Townsend,Tommy,Townsend,1996-11-12,73.0,176,Florida,00-0035889,3915398.0,edfc712a-54f7-4c34-a838-c50c14dbf7dc,32960.0,14574.0,33007.0,TownTo01,22300.0,7307.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ct2iphnvz4vl1tdy5wym",,20,DIV,A01,Tommy,TOW774004,52791,3200544f-5777-4004-6a3d-849812aa5a32,2020,2020,,
2025,CAR,DL,DT,99.0,ACT,Tershawn Wharton,Tershawn,Wharton,1998-06-25,73.0,280,Missouri-Rolla,00-0035890,4058925.0,632a8382-27d6-45ae-b3d2-a37157e09ab7,32952.0,15077.0,40292.0,WharTe00,22295.0,7301.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mj9xqaj2jvv5unjgxomd",INTERIOR_LINE,19,WC,A01,Tershawn,WHA652597,52792,32005748-4165-2597-7e56-c95ad40cb5e9,2020,2020,,
2025,SEA,WR,WR,82.0,RES,Cody White,Cody,White,1998-11-28,75.0,210,Michigan State,00-0035891,4241983.0,d25a19a7-7de6-4476-b42a-833c8c3cb208,32948.0,14495.0,61448.0,,21964.0,7039.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt9wl5yecg6zcnfnledb",,22,SB,R01,Cody,WHI144160,52793,32005748-4914-4160-9964-e514adfb9bc8,2020,2020,,
2025,TEN,LB,OLB,48.0,ACT,Joe Bachie,Joe,Bachie,1998-02-26,74.0,235,Michigan State,00-0035895,4036507.0,c44bdac4-0732-4f94-8bae-df47ecec5656,33108.0,14735.0,43250.0,BachJo01,21913.0,7014.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jystq5jdj84wi0pwqzbi",,18,REG,A01,Joe,BAC270111,52797,32004241-4327-0111-97d1-5cf69e400f71,2020,2020,,
2025,KC,LB,ILB,48.0,ACT,Cole Christiansen,Cole,Christiansen,1997-07-30,73.0,225,Army,00-0035900,4036959.0,ae372a9d-6f85-4e37-a910-47fd77483ebc,32977.0,15080.0,43856.0,ChriCo00,22321.0,7329.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nrj9fpwkb4zt9jh2yjp9",,18,REG,A01,Cole,CHR366354,52802,32004348-5236-6354-c8ce-2c8fe7b2564d,2020,2020,,
2025,TEN,DL,DE,90.0,CUT,Joe Gaziano,Joseph,Gaziano,1996-09-27,76.0,275,Northwestern,00-0035903,3915990.0,bab100c6-1a6c-4411-9286-f719244f5d35,32982.0,15065.0,27949.0,GaziJo01,22317.0,7325.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/saim6trsnqhedad4hu0r",,1,REG,A01,Joe,GAZ426541,52805,32004741-5a42-6541-8d4c-9d136fb0020f,2020,2020,,
2025,TEN,DL,DT,95.0,CUT,T.J. Smith,T.J.,Smith,1997-04-19,75.0,290,Arkansas,00-0035910,3916917.0,39fd7f0b-4be2-4fe4-b228-65c9e5442552,32991.0,14770.0,36851.0,SmitTJ00,22319.0,7327.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ew3whemn19zrgyaskr4t",,1,REG,W03,T.J.,SMI754580,52812,3200534d-4975-4580-eef8-03be1f441848,2020,2020,,
2025,BAL,RB,RB,30.0,DEV,Jonathan Ward,Jonathan,Ward,1997-09-30,72.0,202,Central Michigan,00-0035924,4039274.0,1dc6b133-355f-451e-856f-d02839681578,33088.0,15106.0,25859.0,WardJo00,21782.0,7087.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yct3a4xznwcxjvn4iosk",,18,REG,P07,Jonathan,WAR231319,52826,32005741-5223-1319-7a39-25c10d8660c9,2020,2020,,
2025,TB,DL,DT,93.0,CUT,Eric Banks,Eric,Banks,1998-01-30,77.0,270,Texas-San Antonio,00-0035928,4040703.0,cddaa0c5-2d55-47cf-93aa-cfa344604710,33247.0,15015.0,45507.0,BankEr00,22329.0,7341.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jzkghwf9s5hngddkenon",,1,REG,A01,Eric,BAN376964,52830,32004241-4e37-6964-1758-69ef84d91b4d,2020,2020,,
2025,BUF,LB,OLB,55.0,RES,Michael Hoecht,Michael,Hoecht,1997-10-05,76.0,310,Brown,00-0035933,4033234.0,073d1bf8-7a0e-4c2f-b890-dbbd47978737,33252.0,15087.0,108840.0,HoecMi00,22330.0,7342.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zpg40jv0kwikhxtmcfsi",,20,DIV,R01,Michael,HOE044723,52835,3200484f-4504-4723-13bf-fb6f90a44f74,2020,2020,,
2025,ARI,WR,WR,86.0,CUT,Trishton Jackson,Trishton,Jackson,1998-03-09,73.0,191,Syracuse,00-0035934,4046715.0,9a2cd41e-a6e8-42d6-aad4-65c42939d733,33253.0,14402.0,41247.0,JackTr02,21725.0,7009.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0cz4kudel7ofcsgafn8",,4,REG,R01,Trishton,JAC607133,52836,32004a41-4360-7133-62ad-85715aaa5a52,2020,2020,,
2025,CAR,QB,QB,10.0,CUT,Bryce Perkins,Bryce,Perkins,1996-12-20,75.0,215,Virginia,00-0035939,3675812.0,da837572-0558-4946-9af4-aeb11582cca8,33258.0,14429.0,35299.0,PerkBr02,21819.0,7335.0,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mouuxpmyg8wgcrtfc0tr",,1,REG,W03,Bryce,PER151670,52841,32005045-5215-1670-3a5f-ed85c4dd47b3,2020,2020,,
2025,CAR,LB,ILB,56.0,ACT,Christian Rozeboom,Christian,Rozeboom,1997-01-30,74.0,230,South Dakota State,00-0035942,3909013.0,49abd11f-fe2b-4d15-99ed-f316d2ec67e1,33261.0,15090.0,49862.0,RozeCh00,22334.0,7346.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kobbnik0wg5amqr1imnr",MLB,19,WC,A01,Christian,ROZ049834,52844,3200524f-5a04-9834-196a-747537daff33,2020,2020,,
2025,NO,DL,DE,54.0,ACT,Jonah Williams,Jonah,Williams,1995-08-17,77.0,275,Weber State,00-0035944,4032481.0,d92a275a-a102-4768-965b-60fffe155288,33263.0,14980.0,44597.0,WillJo10,22332.0,7344.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d5yxodbic254mvmcqvel",INTERIOR_LINE,18,REG,A01,Jonah,WIL385174,52846,32005749-4c38-5174-f257-0dbf37fd035c,2020,2020,CIN,
2025,DET,DL,DE,66.0,DEV,Myles Adams,Myles,Adams,1998-03-09,74.0,285,Rice,00-0035946,4039164.0,e6d6138f-1081-457b-9d89-dc9cd0ab9598,33131.0,14965.0,28430.0,AdamMy00,22224.0,7222.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f11lhmyjrovmo0mdp5wa",,18,REG,P07,Myles,ADA519905,52848,32004144-4151-9905-70d2-92877257b064,2020,2020,,
2025,DET,TE,TE,88.0,DEV,Giovanni Ricci,Giovanni,Ricci,1996-10-16,75.0,240,Western Michigan,00-0035956,3916749.0,689de342-1d99-4a4d-976d-f6573ef3a8c2,33151.0,14785.0,13756.0,RiccGi00,21732.0,7216.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/irj1ejjmt0nvi1hlscr7",,18,REG,P07,Giovanni,RIC034905,52858,32005249-4303-4905-5c9b-5f914021fdf3,2020,2020,,
2025,CAR,LB,ILB,40.0,INA,Krys Barnes,Krystopher,Barnes,1998-04-02,74.0,235,UCLA,00-0035961,4035817.0,fc081a72-124d-4648-86a4-45aebb95a5ba,33221.0,14572.0,42548.0,BarnKr00,22266.0,7268.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xgq5wwfuk5s2frsx0ha0",,19,WC,A01,Krys,BAR322104,52863,32004241-5232-2104-f3fe-bea526d8e0a2,2020,2020,,
2025,ATL,DB,SS,32.0,CUT,Henry Black,Henry,Black,1997-01-03,72.0,204,Baylor,00-0035962,3928920.0,959f035c-b8ce-45a3-bbe3-fda439c1e9f1,33222.0,15070.0,25687.0,BlacHe00,22269.0,7271.0,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vmzpmpwymbcmaaa5zfe9",,1,REG,W03,Henry,BLA065504,52864,3200424c-4106-5504-33e0-03bac43274b8,2020,2020,,
2025,SF,RB,RB,32.0,RES,Patrick Taylor,Patrick,Taylor,1998-04-29,73.0,223,Memphis,00-0035973,4039358.0,ef87e355-8e0c-40ed-a85d-bca4896d4f1e,33235.0,14573.0,40448.0,TaylPa01,21823.0,6963.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nd1utxii5exwfoujq5a4",,20,DIV,R01,Patrick,TAY610553,52875,32005441-5961-0553-917c-3a56e5a4c26c,2020,2020,,
2025,CAR,WR,WR,88.0,DEV,Dan Chisena,Daniel,Chisena,1997-02-25,75.0,202,Penn State,00-0035976,3929637.0,92529995-41e9-48db-b429-c96540ad357b,33023.0,14889.0,34061.0,ChisDa00,22345.0,7357.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ajn5xdsfu4tn4mohmlg3",,19,WC,P07,Dan,CHI740772,52878,32004348-4974-0772-c54b-516781f1edea,2020,2020,,
2025,TEN,LB,OLB,54.0,CUT,Blake Lynch,Blake,Lynch,1997-02-14,75.0,225,Baylor,00-0035984,3892773.0,299cb403-1cea-48da-baaa-b55510a6b78b,33034.0,14906.0,47621.0,LyncBl00,22352.0,7364.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2skp5v2pgvumlmqzhgl",,1,REG,A01,Blake,LYN072058,52886,32004c59-4e07-2058-e0db-1e8b54df7e6e,2020,2020,,
2025,DET,OL,G,57.0,RES,Trystan Colon,Trystan,Colon,1998-03-23,75.0,315,Missouri,00-0035992,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbh3ipmfn5vfxd8a3cis",,18,REG,R01,Trystan,COL747687,52894,3200434f-4c74-7687-5343-cc39a681538c,2020,2020,,
2025,BAL,QB,QB,5.0,ACT,Tyler Huntley,Tyler,Huntley,1998-02-03,73.0,205,Utah,00-0035993,4035671.0,7c226f73-a59f-4db6-ad98-2766d05d4d5a,32993.0,14563.0,46448.0,HuntTy01,21810.0,7083.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqrzxwprqfsh4t4aa8lk",,18,REG,A01,Tyler,HUN827417,52895,32004855-4e82-7417-d100-b3300558f77d,2020,2020,,
2025,ATL,DB,FS,46.0,RES,Grayland Arnold,Grayland,Arnold,1997-09-04,70.0,190,Baylor,00-0035995,4035389.0,d6969476-95dc-42e4-9cd1-a1e8ae6973ff,32961.0,14491.0,43528.0,ArnoGr01,22065.0,7051.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hl3qqnsctx0o0ocwt37h",,1,REG,R01,Grayland,ARN459888,52897,32004152-4e45-9888-34a6-5eb801ef26d6,2020,2020,,
2025,WAS,OL,G,61.0,ACT,Julian Good-Jones,Julian,Good-Jones,1997-03-02,77.0,308,Iowa State,00-0035997,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbhzd9dtryc7mwdbgwgs",,18,REG,A01,Julian,GOO274998,52899,3200474f-4f27-4998-29ea-98f8250307c9,2020,2020,,
2025,WAS,DB,FS,37.0,CUT,Bobby Price,Bobby,Price,1998-04-25,75.0,205,Norfolk State,00-0036011,4030779.0,b80be347-fd65-4a40-bdad-e11c75bded39,33190.0,14849.0,91112.0,PricBo00,22258.0,7259.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlgj4rky5w5k3k53yk4q",,1,REG,A01,Bobby,PRI058145,52913,32005052-4905-8145-5e25-8f7c3c4592e7,2020,2020,,
2025,DET,OL,G,77.0,CUT,Zack Johnson,Zachary,Johnson,1997-01-19,78.0,315,North Dakota State,00-0036015,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knylnvylwtvkestgvt9h",,1,REG,W03,Zack,JOH789501,52917,32004a4f-4878-9501-901c-5d7edd091483,2020,2020,,
2025,IND,RB,RB,36.0,RES,Salvon Ahmed,Salvon,Ahmed,1998-12-29,71.0,196,Washington,00-0036020,4243315.0,0dbbd211-0372-4751-9751-e4df4ab1f8eb,33265.0,14453.0,57472.0,AhmeSa01,21843.0,6918.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwpbwvqv5nslmayu2aob",,18,REG,R01,Salvon,AHM088990,52922,32004148-4d08-8990-8df4-f46ca7aff75b,2020,2020,,
2025,IND,TE,TE,49.0,ACT,Sean McKeon,Sean,McKeon,1997-12-28,77.0,246,Michigan,00-0036032,4036275.0,0f369885-8ecd-4ca0-a3dc-df8530a0db6e,33101.0,14478.0,42266.0,McKeSe01,21781.0,6964.0,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vtkdheedmwcb2sjunayt",TE,18,REG,A01,Sean,MCK347771,52934,32004d43-4b34-7771-1f47-b2b98c9a4c48,2020,2020,,
2025,DAL,OL,T,78.0,ACT,Terence Steele,Terence,Steele,1997-06-04,78.0,310,Texas Tech,00-0036036,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ezmoh6joqsserp3ogcqc",T,18,REG,A01,Terence,STE068762,52938,32005354-4506-8762-2112-8a35d38bedbd,2020,2020,,
